source_row_index,time,X1A,Y1A,X2A,Y2A,X3A,Y3A,X4A,Y4A,X5A,Y5A,X1B,Y1B,X2B,Y2B,X3B,Y3B,X4B,Y4B,s1,c1,s2,c2,s3,c3,L_A,G_A,X0_A,Y6_A,L_B,G_B,X0_B,Y5_B,H1,H2,H3,time_hours
154,85.55555555555556,0.2535807373619926,0.1403109923564372,0.1248078548776165,0.0781235205722424,0.0741348430119798,0.0565262195606226,0.0546902407088987,0.0453240996637906,0.0471378135613567,0.0424710120934206,0.2824893150928543,0.1923673023131717,0.173140263252639,0.1446896422090455,0.1385114147612691,0.1296556036569065,0.1272628997061451,0.1245150001714049,0.8768,0.0,0.8768,0.0,0.8768,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.1231842627574149,0.26304,0.17536,0.157824,85.55555555555556
164,91.1111111111111,0.2537097994987058,0.1399976619606528,0.1250656768418126,0.0780112638100532,0.0741093337119408,0.0563827853303506,0.0546877826771472,0.0448601974649704,0.0473944766675016,0.0423329347612608,0.2548545868090427,0.1577374018555085,0.1370666688362955,0.1065148762268053,0.0996404981489164,0.0899219495195019,0.0877307686525198,0.084180842354088,0.8688,0.0,0.8688,0.0,0.8688,0.0,8.950622172006547,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.26064,0.17376,0.156384,91.1111111111111
174,96.66666666666666,0.2642432119075262,0.146185294392028,0.1335201408248111,0.0825954088739136,0.0789985715496974,0.0585682254426354,0.0570207826994263,0.0459281381211146,0.0486371904961008,0.0428559767468371,0.2550053541544581,0.1575677798634513,0.1371088119439674,0.1067738412840086,0.1000034696298329,0.0901018643207417,0.0876962438270777,0.0841954480935291,0.8608,0.0,0.8608,0.0,0.8608,0.0,9.585600906990056,49.358699056874414,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2582399999999999,0.17216,0.154944,96.66666666666666
184,102.2222222222222,0.2553194318974909,0.1344323662221982,0.126795897047783,0.0765159265082168,0.075095911198194,0.0556132856333319,0.0552340036621043,0.0447339388946882,0.0476470339178535,0.0424773466808581,0.2554694874497084,0.1581472714270771,0.1372601569526957,0.1066369393274734,0.0997755167841391,0.0900723388112784,0.0878371068024314,0.0840968397408531,0.8528,0.0,0.8528,0.0,0.8528,0.0,9.585600906990056,55.85323838427506,0.5606064853638627,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.25584,0.17056,0.153504,102.2222222222222
194,107.77777777777776,0.280929623121865,0.1451715807336145,0.1370891298325171,0.0807596001294056,0.0788212887748876,0.0577261851336182,0.056776611002819,0.0453471430347509,0.0483116839684001,0.0424165252265247,0.2550614773994928,0.157724730580961,0.1375840015880746,0.1063171591210263,0.0997571593749565,0.0902470088928223,0.0874936419121127,0.0845297071778549,0.8448,0.0,0.8448,0.0,0.8448,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.041763841815116,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.25344,0.16896,0.152064,107.77777777777776
204,113.33333333333331,0.344956462013314,0.2337118442858035,0.2264957002478423,0.1800843856610202,0.1786102523135707,0.1619661778852033,0.1608689914395217,0.1510521416288125,0.1536978401150949,0.1488981524079254,0.2550807508259633,0.1576403583533713,0.1374395330837851,0.1064125171678659,0.0997745122336414,0.090359486711775,0.0877299695427143,0.0847754488894356,0.8368,0.0,0.8368,0.0,0.8368,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.764608762962374,48.901526117652935,0.6009096517915906,0.0830246028111738,0.25104,0.16736,0.1506239999999999,113.33333333333331
214,118.88888888888889,0.3449535952809855,0.2336402606737935,0.2267386581977162,0.1799112745785676,0.178475476042294,0.1621660693329295,0.1613090598186149,0.1507949260967188,0.1539078394154331,0.1488375508905094,0.2528024651293734,0.1562568508722535,0.1359051836931254,0.1057151543813144,0.0986937787282326,0.089965217142864,0.087896490408906,0.0846607833634651,0.8288,0.0,0.8288,0.0,0.8288,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,48.901526117652935,0.6009096517915906,0.0830246028111738,0.2486399999999999,0.16576,0.1491839999999999,118.88888888888889
224,124.44444444444444,0.3445528007762509,0.2341525174260622,0.2262961807961241,0.179678583881166,0.178555192296003,0.1619799686735933,0.1610357387702128,0.1509149925970407,0.1537801674807133,0.1489027646628821,0.2603171423733212,0.1655638873863369,0.1405487562575169,0.1096370206133599,0.1009784710633973,0.0908115828292941,0.0884650137251089,0.0850944208989915,0.8208,0.0,0.8208,0.0,0.8208,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6009096517915906,0.0830246028111738,0.24624,0.16416,0.147744,124.44444444444444
234,130.0,0.3445095555395958,0.2341019045745478,0.2265177058390756,0.1798537943649092,0.1786405226379263,0.1620956475847796,0.1612053354766004,0.1510661493701975,0.1540168637957624,0.1486239334008323,0.2676879536818646,0.1686665102796699,0.1427851427993883,0.1109546757513947,0.101783399761099,0.0911908048197356,0.0886183569246222,0.0848968795721175,0.8128,0.0,0.8128,0.0,0.8128,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0830246028111738,0.2438399999999999,0.16256,0.146304,130.0
244,135.55555555555554,0.3446811198057692,0.2339870096743606,0.2269141709587663,0.179738359701975,0.1783596737403233,0.1618317822428326,0.1609423687243263,0.1511582895316419,0.1541361432851041,0.1487957569841742,0.2162444607713154,0.1038959875625389,0.0744811651357388,0.0382771409019938,0.0280218262374622,0.015930007341244,0.012708526159243,0.008733014963307,0.8048,0.0,0.8048,0.0,0.8048,0.0,9.585600906990056,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.24144,0.16096,0.144864,135.55555555555554
254,141.11111111111111,0.2947380358042379,0.207515824764579,0.1920807651590218,0.1637732947286864,0.1600518921919404,0.1542810738928647,0.1532478638073515,0.1478932412457707,0.1508960305276529,0.1476496629970525,0.2160671828592153,0.1036386027239807,0.0747206418585999,0.0383168917014127,0.0280484617578208,0.0153428665404592,0.0125361194551609,0.008410656747677,0.7968,0.0,0.7968,0.0,0.7968,0.0,6.514176892075508,55.85323838427506,0.6244358458882325,0.1483440221522827,6.645926094706796,43.20424067715689,0.6225079208546062,0.0065913011942075,0.2390399999999999,0.15936,0.143424,141.11111111111111
