regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
var,Expanded DML + graph control,N2,Hprbs,0.019500646482119466,0.03900129296423893,2
var,Expanded DML + graph control,N2,Hsin,0.0065029216785013055,0.013005843357002611,2
var,Expanded DML + graph control,N2,Hstep,0.12972151638044882,0.25944303276089764,2
var,Expanded DML + graph control,N3,Hbrn,0.10509462608962439,0.21018925217924878,2
var,Expanded DML + graph control,N3,Hdec,0.022803634987626165,0.04560726997525233,2
var,Expanded DML + graph control,N3,Hprbs,0.31648467255776236,0.6329693451155247,2
var,Expanded DML + graph control,N3,Hsin,0.02614837589170227,0.05229675178340454,2
var,Expanded DML + graph control,N3,Hstep,0.08148614935877951,0.16297229871755903,2
var,Expanded DML + graph zero,N1,Hbrn,0.08309462099336518,0.16618924198673035,2
var,Expanded DML + graph zero,N1,Hdec,0.1087127734414528,0.2174255468829056,2
var,Expanded DML + graph zero,N1,Hprbs,0.00808925372637681,0.01617850745275362,2
var,Expanded DML + graph zero,N1,Hsin,0.021047249212165164,0.04209449842433033,2
var,Expanded DML + graph zero,N1,Hstep,0.11582813994402286,0.2316562798880457,2
var,Expanded DML + graph zero,N2,Hbrn,0.07220027715394006,0.14440055430788012,2
var,Expanded DML + graph zero,N2,Hdec,0.12892810299519164,0.2578562059903833,2
var,Expanded DML + graph zero,N2,Hprbs,0.019500646482119466,0.03900129296423893,2
var,Expanded DML + graph zero,N2,Hsin,0.0065029216785013055,0.013005843357002611,2
var,Expanded DML + graph zero,N2,Hstep,0.12972151638044882,0.25944303276089764,2
var,Expanded DML + graph zero,N3,Hbrn,0.40766854727750657,0.8153370945550131,2
var,Expanded DML + graph zero,N3,Hdec,0.4332866997255773,0.8665733994511546,2
var,Expanded DML + graph zero,N3,Hprbs,0.31648467255776236,0.6329693451155247,2
var,Expanded DML + graph zero,N3,Hsin,0.345621175496309,0.691242350992618,2
var,Expanded DML + graph zero,N3,Hstep,0.4404020662281636,0.8808041324563272,2
var,Expanded LSE,N1,Hbrn,0.4340036916329911,0.8365001529191605,2
var,Expanded LSE,N1,Hdec,0.41452540331335236,0.8074522283824455,2
var,Expanded LSE,N1,Hprbs,0.41751880182653356,0.8296947336542027,2
var,Expanded LSE,N1,Hsin,0.41632984292786474,0.8310803486498839,2
