"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","T1","T2","T3","T4","C","P","H","u1","u2","u3","u4","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"dml_basis","pure","heat","C","u1","2.189606507516816","0.1805429179041238","713.0","","[""u2"", ""u3"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","0.7937340560630288","{""linear"": -0.30359789531389175, ""square"": 1.065750291567886, ""cube"": -0.1378549847649362, ""tanh"": 3.663331508078714, ""signed_log1p"": -1.7994047696377502}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","C","u2","1.7846847043061826","0.4499010526388738","713.0","","[""u1"", ""u3"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","2.134779724551564","{""linear"": 1.5216129975670252, ""square"": 0.29345303276642026, ""cube"": -0.0037956139509601567, ""tanh"": 4.69256826723421, ""signed_log1p"": -3.740776311978572}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","C","u3","1.572209456196887","0.9679835355122224","713.0","","[""u1"", ""u2"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","3.073007760299593","{""linear"": -0.8992859582639635, ""square"": 0.09451492076176606, ""cube"": 0.012120643564376572, ""tanh"": 3.6909072926264033, ""signed_log1p"": 6.173609339554557}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","C","u4","2.5106176451217737","0.1858660040041988","713.0","","[""u1"", ""u2"", ""u3""]","585.90050410002","linear,square,cube,tanh,signed_log1p","1.1926289603787767","{""linear"": 2.203144689802714, ""square"": 0.23345626272358805, ""cube"": -0.09129911711712582, ""tanh"": -1.568371764668158, ""signed_log1p"": 1.3692824543545006}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","P","u1","8.436691513802172","0.738227860013237","713.0","","[""u2"", ""u3"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","0.7937340560630288","{""linear"": 0.44989291848211505, ""square"": 2.5550765185396997, ""cube"": -0.13934498248405178, ""tanh"": 12.565604879279542, ""signed_log1p"": -5.182723427997053}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","P","u2","7.5884469004305215","1.5596941162679745","713.0","","[""u1"", ""u3"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","2.134779724551564","{""linear"": 5.154705339764479, ""square"": 1.481244349405411, ""cube"": -0.060853923702557544, ""tanh"": 17.238365949950065, ""signed_log1p"": -12.528533008524093}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","P","u3","6.288314557737362","3.69853406495628","713.0","","[""u1"", ""u2"", ""u4""]","585.90050410002","linear,square,cube,tanh,signed_log1p","3.073007760299593","{""linear"": -3.01911570052761, ""square"": 0.137889178046589, ""cube"": 0.0825659168337829, ""tanh"": 13.524966755789027, ""signed_log1p"": 24.460330078524958}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","heat","P","u4","9.051882634606168","0.466159714211329","713.0","","[""u1"", ""u2"", ""u3""]","585.90050410002","linear,square,cube,tanh,signed_log1p","1.1926289603787767","{""linear"": 6.940834963945513, ""square"": 0.48967690727451757, ""cube"": -0.06468977938575923, ""tanh"": -3.199566233761243, ""signed_log1p"": 4.8392689565347835}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","19.0","24.0652249933024","44.5899756840185","61.7818213560537","82.1205699586741","53.1486780264962","33.5999619405522","0.0","0.174908023769473","0.219731696839407","0.0","0.0","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","33.0","25.2529787841916","45.6489450971146","62.9158650664931","81.8735975050542","53.983817902783","35.2580215221229","0.5","0.174908023769473","0.219731696839407","0.11161672243364","0.0","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","47.0","24.362359810397","44.6425758837331","62.8442141686378","84.0188330230081","54.0083381327767","37.2420500294979","0.0","0.174908023769473","0.219731696839407","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","61.0","26.5697645146372","45.737069688711","63.1317271884692","84.1067970426205","54.7166230610977","39.7725902876727","0.0775206764180587","0.317375845905128","0.219731696839407","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","75.0","25.4672343237813","42.7661482290911","63.2062362942269","84.3696537857152","53.6954997601581","37.849553855736","0.0","0.317375845905128","0.056901718852687","0.11161672243364","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","89.0","26.4209659615885","43.5625287278897","64.3832592944864","84.3873568229842","54.6573845643832","38.3353829363094","0.5","0.317375845905128","0.056901718852687","0.239515494564048","0.241614515559209","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103.0","25.7835225928842","43.109693485109","64.5174294250316","82.0008985042979","53.7070968781778","37.7447240371988","0.0","0.317375845905128","0.056901718852687","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","117.0","27.8114260599448","43.8600806984083","64.5771718705286","82.2729904500974","54.4127384281176","36.8176326317406","0.5","0.426665928449127","0.056901718852687","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","131.0","27.7517096582319","44.8467587709158","64.4564901153271","82.7875964784469","54.8870658643293","38.752172530779","0.5","0.426665928449127","0.169912037449743","0.239515494564048","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","145.0","27.2170737578993","44.6492249922612","66.0433774986129","82.3832385876852","54.9807330803235","40.4781190616938","0.371948541947402","0.426665928449127","0.169912037449743","0.400438248398722","0.0304222021578012","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","159.0","27.2024499878219","44.5192320699305","65.8923042852365","84.1234132868468","55.2170815797948","42.7119791354839","0.0060728133978914","0.426665928449127","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","173.0","23.6729958383325","43.7697335772872","66.0799146306738","84.0618559651705","54.285627129229","39.1144615015462","0.0337236734377326","0.144801848033371","0.169912037449743","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","187.0","24.2867063331835","43.3636951297873","66.1118719538829","84.5312104106992","54.5540928167124","37.846033185386","0.0","0.144801848033371","0.0335530224767461","0.400438248398722","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","201.0","23.5620078016437","42.4281016886199","68.3999264816009","83.6376401309723","54.7369452291122","40.8599421875424","0.195084358609759","0.144801848033371","0.0335530224767461","0.655464813070945","0.218452700905721","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","215.0","23.341913631403","42.5382478923974","68.3250042827359","87.0541091917838","55.4566101921286","43.060902311607","0.0","0.144801848033371","0.0335530224767461","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","229.0","22.6549765873772","42.6293995985311","68.5730975632015","87.156529139721","55.0119131248358","41.9070822573251","0.483579527132294","0.0302264479938689","0.0335530224767461","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","243.0","23.7142701559065","46.548730759545","68.7625214538422","87.2104656034518","56.0235746134361","44.5415929172292","0.5","0.0302264479938689","0.299300524307132","0.655464813070945","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","257.0","23.470221582256","45.7373837788049","69.9676032855191","87.0846063268739","56.4993010126569","46.0616239900869","0.028608690417096","0.0302264479938689","0.299300524307132","0.783649658065898","0.502827547910345","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","271.0","22.5604105906225","45.319618959818","70.0075057622129","89.5091697403772","56.8030797279255","47.7587454929232","0.0","0.0302264479938689","0.299300524307132","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","285.0","25.5031624686298","45.8071053057854","69.7890073682265","89.5820686343934","57.2787068305104","50.7883570891827","0.5","0.293318733684836","0.299300524307132","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","299.0","26.0139155408591","46.6171733265433","69.8368689089204","89.7865034687683","57.6327949297008","52.3490969187046","0.47909437660024","0.293318733684836","0.41410945465395","0.783649658065898","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","313.0","26.1184026993378","47.3997910708732","72.1348462581729","89.4311705743487","58.7615562630151","54.7292076178612","0.5","0.293318733684836","0.41410945465395","1.00830928343141","0.757276501769676","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","327.0","25.9840476780953","47.3090180543654","72.0472915451551","88.1268237521974","58.3006388826918","53.5435702166538","0.5","0.293318733684836","0.41410945465395","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","341.0","26.9850576163348","46.0560429893742","72.2352369570714","87.861578000168","58.1797863335526","54.7866355501898","0.0360815088440434","0.487761718717226","0.41410945465395","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","355.0","28.1581063479647","49.8442898240345","72.2237736878943","87.8949308119278","59.0526756514742","56.6143815703369","0.0","0.487761718717226","0.626364894167849","1.00830928343141","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","369.0","27.7181378950391","49.332246267013","74.0319121346337","87.8833067025189","59.5232991097238","58.8435315833817","0.0","0.487761718717226","0.626364894167849","1.19381748710312","0.592239837364327","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","383.0","27.405878547408","48.9045531001965","73.9857234262916","86.0242339444874","58.9251446984066","56.842985429846","0.0","0.487761718717226","0.626364894167849","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","397.0","28.9514803790317","49.3426986810267","73.8766276036723","85.8994400291107","59.6021807483126","58.5393351231554","0.296522021326367","0.637620164547001","0.626364894167849","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","411.0","28.264114094876","47.2146102348301","73.9975353542507","85.5634198144786","58.6836203443899","56.8432439018432","0.245279414284399","0.637620164547001","0.510968912202091","1.19381748710312","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","425.0","29.7270793730104","48.0691584444213","76.3913544402108","85.5372378564448","59.8271466745441","59.9414665100563","0.0380983477224177","0.637620164547001","0.510968912202091","1.455441563016","0.364957755111571","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","439.0","29.6083496549152","48.2650947711685","76.6217049729801","86.8307268479466","60.1892228305814","60.3051639626711","0.482908486326198","0.637620164547001","0.510968912202091","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","453.0","31.3192279130373","47.7580086689524","76.6369187425537","87.3588736979167","60.5710117938565","63.5726118526257","0.0","0.916838424531699","0.510968912202091","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","467.0","31.6409366509104","45.8953354190352","76.6540803954431","87.0245317833225","60.1179586469588","62.2200447656256","0.0","0.916838424531699","0.325547354476839","1.455441563016","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","481.0","32.4792190704803","46.4946032654113","74.5354492771463","86.7099765311554","60.142611242677","60.2387126374935","0.390101443950555","0.916838424531699","0.325547354476839","1.25329210250049","0.502271766888778","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","495.0","32.8112881463401","46.7447720522567","74.2997716291664","85.2276533627144","59.8559698675429","58.6790830247402","0.5","0.916838424531699","0.325547354476839","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","509.0","33.6418747354471","45.4879703972467","74.5447029994136","85.3982568409361","59.8197515928349","60.2157672459899","0.144664889994166","1.15744221631073","0.325547354476839","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","523.0","33.5484432553925","47.0329389972113","74.5418574987803","85.7086163586276","59.8212359008535","61.4243588626975","0.0","1.15744221631073","0.475903813641912","1.25329210250049","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","537.0","33.4899160283098","46.7852909820475","73.7930626796335","85.3955896810327","59.747103687448","60.8211948350156","0.0","1.15744221631073","0.475903813641912","1.14591471302958","0.334748732608052","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","551.0","35.1647324971337","48.1608603095759","73.3626542918123","83.9351529783231","60.0536832270064","59.6525159229625","0.0733774720291341","1.15744221631073","0.475903813641912","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","565.0","31.7346367477074","46.9841149449779","73.9259657002045","83.9715034049555","58.9742283791169","58.1235312033086","0.313454179898245","0.959551664255222","0.475903813641912","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","579.0","33.1513216987765","50.6030662935647","73.3662145805446","83.7907058337701","60.325861696944","60.4860372984181","0.5","0.959551664255222","0.728227736707656","1.14591471302958","0.17901943976073","","","","","","","","","","","","","","","","","",""
