"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","u","x1","x2","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","35.0","0.0","1.64","2.1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","39.0","-0.7993348603550983","0.58","2.26","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","43.0","0.0","1.64","2.18","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","47.0","1.4942137815850476","2.88","2.22","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","51.0","0.0","1.7","2.28","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","55.0","-1.978938781737701","0.46","2.22","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","59.0","0.0","1.62","2.18","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","63.0","1.2849136735310651","2.72","2.2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","67.0","0.0","1.68","2.24","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","71.0","1.188277715008185","2.82","2.16","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","75.0","0.0","1.64","2.18","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","79.0","-0.1282601886251169","1.42","2.16","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","83.0","0.0","1.56","2.22","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","87.0","-0.7878702927227459","0.54","2.14","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","91.0","0.0","1.64","2.18","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","95.0","-0.8862975515969067","0.48","2.24","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","99.0","0.0","1.62","2.26","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","103.0","-0.9805216493835016","0.48","2.14","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x1","u","4.395899041080742","2.2345047869342523","26.0","True","[]","0.028880099998787","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -7.0981405729083225, ""square"": 0.04029554023719689, ""cube"": 0.2898484308197822, ""tanh"": -2.8441617428326547, ""signed_log1p"": 14.610409010185554}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_control","low_dim","x2","u","0.0","0.0","26.0","False","[]","0.028880099998787","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x1","u","4.395899041080742","2.2345047869342523","26.0","True","[]","0.0404694000026211","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -7.0981405729083225, ""square"": 0.04029554023719689, ""cube"": 0.2898484308197822, ""tanh"": -2.8441617428326547, ""signed_log1p"": 14.610409010185554}","4.395899041080742","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","graph_zero","low_dim","x2","u","0.0","0.654472968651544","26.0","False","[]","0.0404694000026211","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -3.417032776183708, ""square"": 0.06540584776065858, ""cube"": 0.27875619415650654, ""tanh"": 0.8966832627180443, ""signed_log1p"": 3.5887532497914885}","1.0033139147827592","","","","","","","","","","","","","","","","","","","","","",""
